id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0322,"['biology_exercises_214_379be8a2ea', 'biology_summary_214_a933c286ff', 'biology_text_210_107d5f2a92', 'biology_text_209_871106eba2', 'biology_exercises_237_3f68872a44', 'physics_text_359_485c60a526', 'physics_figure_392_7e7ed44cc2', 'biology_text_372_93cf60517c', 'physics_summary_409_b373b6a51e', 'physics_figure_391_5ad03413ea']","['biology_exercises_214_379be8a2ea', 'biology_summary_214_a933c286ff', 'biology_text_210_107d5f2a92', 'biology_text_209_871106eba2', 'biology_exercises_237_3f68872a44']",,biology,11,16,Excretory Products and Their Elimination,Give a brief account of the counter current mechanism.,factual,intermediate,['Excretory Products and Their Elimination'],biology_exercises_214_379be8a2ea,"['biology_exercises_214_379be8a2ea', 'biology_exercises_215_d19cf97117']","The process of excreting ammonia is **Ammonotelism**. Many bony fishes, aquatic amphibians and aquatic insects are **ammonotelic** in nature. Ammonia, as it is readily soluble, is generally excreted by diffusion across body surfaces or through gill surfaces (in fish) as ammonium ions. Kidneys do not",ncert_exercise,True,True,True,True,1.0
q_0079,"['physics_exercises_611_05f6009423', 'physics_figure_599_f3017dbbe3', 'physics_figure_596_512e14721d', 'physics_text_600_9b00d1a1ed', 'physics_text_595_df67b24ae8', 'physics_text_595_dd5151e147', 'physics_figure_602_06ae08b471', 'physics_text_595_cb4e8e7e63', 'physics_text_599_2e62fa4d0a', 'physics_text_602_f4d47a3177']","['physics_exercises_611_05f6009423', 'physics_figure_599_f3017dbbe3', 'physics_figure_596_512e14721d', 'physics_text_600_9b00d1a1ed', 'physics_text_595_df67b24ae8']",,physics,12,14,"Semiconductor Electronics: Materials, Devices and Simple Circuits","Carbon, silicon and germanium have four valence electrons each. These are characterised by valence and conduction bands separated
by energy band gap respectively equal to $(E_g)_C$, $(E_g)_{Si}$ and $(E_g)_{Ge}$. Which of the following statements is true?

(a) $(E_g)_{Si} < (E_g)_{Ge} < (E_g)_C$
(b) $(E_g)_C < (E_g)_{Ge} > (E_g)_{Si}$
(c) $(E_g)_C > (E_g)_{Si} > (E_g)_{Ge}$
(d) $(E_g)_C = (E_g)_{Si} = (E_g)_{Ge}$",conceptual,basic,"['Semiconductor Electronics: Materials, Devices and Simple Circuits']",physics_exercises_611_05f6009423,"['physics_exercises_611_05f6009423', 'physics_exercises_612_4451e743de', 'physics_exercises_613_f154f3db00']","In the following sections, we will introduce the basic concepts of
semiconductor physics and discuss some semiconductor devices like
junction diodes (a 2-electrode device) and bipolar junction transistor (a
3-electrode device). A few circuits illustrating their applications will also
be described.",ncert_exercise,True,True,True,True,1.0
q_0057,"['physics_exercises_489_935a827d16', 'physics_exercises_355_7175d65ad5', 'physics_figure_344_f28cf6ed56', 'physics_figure_344_21852591bb', 'physics_text_478_198aba1294', 'physics_text_479_c976965e85', 'physics_figure_480_9567c44818', 'physics_text_438_c3380df1ae', 'physics_text_343_8ef253735b', 'physics_figure_351_d27cbf3dc6']","['physics_exercises_489_935a827d16', 'physics_exercises_355_7175d65ad5', 'physics_figure_344_f28cf6ed56', 'physics_figure_344_21852591bb', 'physics_text_478_198aba1294']",,physics,12,8,Electromagnetic Waves,"Figure 8.5 shows a capacitor made of two circular plates each of
radius 12 cm, and separated by 5.0 cm. The capacitor is being
charged by an external source (not shown in the figure). The
charging current is constant and equal to 0.15A.
(a) Calculate the capacitance and the rate of change of potential
difference between the plates.
(b) Obtain the displacement current across the plates.
(c) Is Kirchhoff's first rule (junction rule) valid at each plate of the
capacitor? Explain.
<::visual content:",numerical,intermediate,['Electromagnetic Waves'],physics_exercises_489_935a827d16,"['physics_exercises_489_935a827d16', 'physics_exercises_490_40614a8dc9']","Maxwell formulated a set of equations involving electric and magnetic fields, and their sources, the charge and current densities. These equations are known as Maxwell's equations. Together with the Lorentz force formula (Chapter 4), they mathematically express all the basic laws of electromagnetism",ncert_exercise,True,True,True,True,1.0
q_0441,"['chemistry_text_308_0704374573', 'chemistry_text_309_ae6fa791d0', 'chemistry_text_327_045bb330d1', 'chemistry_text_308_22df48c45f', 'chemistry_text_309_f513c1f76e', 'chemistry_text_9_2d424be7e8', 'chemistry_text_265_e942b3d98a', 'chemistry_text_20_a937d68d47', 'chemistry_text_328_f409d8771e', 'chemistry_text_321_001e541bd4']","['chemistry_text_308_0704374573', 'chemistry_text_309_ae6fa791d0', 'chemistry_text_327_045bb330d1', 'chemistry_text_308_22df48c45f', 'chemistry_text_309_f513c1f76e']",,chemistry,12,1,Solutions,What is Volume percentage (V/V)? Explain in the context of Solutions.,definition,basic,"['Volume percentage (V/V)', 'Solutions']",chemistry_text_308_0704374573,['chemistry_text_308_0704374573'],"(ii) *Volume percentage (V/V)*: The volume percentage is defined as:

Volume % of a component = (Volume of the component / Total volume of solution) × 100 (1.2)",generated_from_key_terms,True,True,True,True,1.0
q_0025,"['physics_exercises_140_0bff979a2f', 'physics_points_to_ponder_355_5e12bec6af', 'physics_text_340_e6cb306a33', 'physics_text_339_ae40115a80', 'physics_text_338_d3f455660a', 'physics_points_to_ponder_140_4bb2a38097', 'physics_text_338_f4c3aab350', 'physics_text_279_9d66d3dbab', 'physics_text_280_06987dfcff', 'physics_text_279_3537d6c2cd']","['physics_exercises_140_0bff979a2f', 'physics_points_to_ponder_355_5e12bec6af', 'physics_text_340_e6cb306a33', 'physics_text_339_ae40115a80', 'physics_text_338_d3f455660a']",,physics,11,7,Gravitation,"Answer the following :
(a) You can shield a charge from electrical forces by putting it inside a hollow conductor.
Can you shield a body from the gravitational influence of nearby matter by putting
it inside a hollow sphere or by some other means ?
(b) An astronaut inside a small space ship orbiting around the earth cannot detect
gravity. If the space station orbiting around the earth has a large size, can he hope
to detect gravity?
(c) If you compare the gravitational force on the earth due to ",conceptual,intermediate,['Gravitation'],physics_exercises_140_0bff979a2f,"['physics_exercises_140_0bff979a2f', 'physics_exercises_141_111fd00e08', 'physics_exercises_141_df7850d019']","A seemingly unrelated phenomenon, observation of stars,
planets and their motion has been the subject of attention
in many countries since the earliest of times. Observations
since early times recognised stars which appeared in the
sky with positions unchanged year after year. The more
interesting o",ncert_exercise,True,True,True,True,1.0
q_0387,"['physics_text_50_590338af8d', 'physics_text_114_ab11a8cc9e', 'physics_text_61_7f96a0185e', 'physics_text_54_7e493c4995', 'physics_exercises_67_1524082829', 'physics_text_53_3b68a3e459', 'physics_marginalia_52_7c1e9f7286', 'physics_text_53_333ddded0b', 'physics_text_54_5930bc3452', 'physics_text_54_76631b7ace']","['physics_text_50_590338af8d', 'physics_text_114_ab11a8cc9e', 'physics_text_61_7f96a0185e', 'physics_text_54_7e493c4995', 'physics_exercises_67_1524082829']",,physics,11,4,Laws of Motion,What is resistance to change? Explain in the context of Laws of Motion.,definition,basic,"['resistance to change', 'Laws of Motion']",physics_text_50_590338af8d,['physics_text_50_590338af8d'],"To summarise, if the net external force is zero,
a body at rest continues to remain at rest and a
body in motion continues to move with a uniform
velocity. This property of the body is called
inertia. Inertia means '**resistance to change**'.
A body does not change its state of rest or
uniform motio",generated_from_key_terms,True,True,True,True,1.0
q_0527,"['biology_summary_117_4c248bbcce', 'biology_marginalia_108_3fd1ba549b', 'biology_text_107_b2bcee8631', 'biology_text_108_efdb879622', 'biology_text_108_072167c9fc', 'biology_text_107_442bc29d84', 'chemistry_text_569_35ed9baf41', 'biology_text_107_be277c24af', 'biology_text_110_0de57c1e00', 'biology_text_107_705549176d']","['biology_summary_117_4c248bbcce', 'biology_marginalia_108_3fd1ba549b', 'biology_text_107_b2bcee8631', 'biology_text_108_efdb879622', 'biology_text_108_072167c9fc']",,biology,11,9,Biomolecules,What is biomacromolecules? Explain in the context of Biomolecules.,definition,basic,"['biomacromolecules', 'Biomolecules']",biology_text_107_b2bcee8631,['biology_text_107_b2bcee8631'],"The acid insoluble fraction, has only four types of organic compounds i.e., proteins, nucleic acids, polysaccharides and lipids. These classes of compounds with the exception of lipids, have molecular weights in the range of ten thousand daltons and above. For this very reason, biomolecules, i.e., c",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0253,"['maths_exercises_655_34febb6200', 'maths_text_654_277ffb47bc', 'maths_text_655_534363d980', 'maths_text_651_1656683ce1', 'maths_figure_652_07438775d8', 'maths_text_654_f9a5bd10b1', 'maths_text_654_96f58fe1d7', 'maths_text_155_1e9ffee689', 'maths_summary_173_ea680c070b', 'maths_summary_665_3db5fc1ad4']","['maths_exercises_655_34febb6200', 'maths_text_654_277ffb47bc', 'maths_text_655_534363d980', 'maths_text_651_1656683ce1', 'maths_figure_652_07438775d8']",,maths,12,11,Three Dimensional Geometry,"If a line makes angles 90°, 135°, 45° with the x, y and z-axes respectively, find its direction cosines.",conceptual,intermediate,['Three Dimensional Geometry'],maths_exercises_655_34febb6200,"['maths_exercises_655_34febb6200', 'maths_exercises_663_82bc3a55e3', 'maths_exercises_663_c4b0c97364']","In this chapter, we shall study the direction cosines
and direction ratios of a line joining two points and also
discuss about the equations of lines and planes in space
under different conditions, angle between two lines, two
planes, a line and a plane, shortest distance between two
skew lines and ",ncert_exercise,True,True,True,True,1.0
q_0261,"['maths_exercises_688_f11aa8916e', 'maths_exercises_305_6c2f9bdb91', 'maths_text_293_2ca71dabd0', 'maths_text_687_03e657ed65', 'maths_exercises_294_a3d9571b48', 'maths_text_693_f34cc72736', 'maths_text_290_57cc8e3176', 'maths_exercises_706_7d58cae639', 'maths_text_680_bd1a80d794', 'maths_text_681_c986b829ed']","['maths_exercises_688_f11aa8916e', 'maths_exercises_305_6c2f9bdb91', 'maths_text_293_2ca71dabd0', 'maths_text_687_03e657ed65', 'maths_exercises_294_a3d9571b48']",,maths,12,13,Probability,"Two coins are tossed once, where
(i) E: tail appears on one coin, F: one coin shows head
(ii) E: no tail appears, F: no head appears",conceptual,intermediate,['Probability'],maths_exercises_688_f11aa8916e,"['maths_exercises_688_f11aa8916e', 'maths_exercises_688_350b6aebcb', 'maths_exercises_689_f26e617efb']","distribution. In the last
robability distribution
ake up the experiments

## 13.2 Conditional Probability

Uptill now in probability, we have discussed the methods of finding the probability of events. If we have two events from the same sample space, does the information about the occurrence of one",ncert_exercise,True,True,True,True,1.0
q_0071,"['physics_exercises_575_3ce8772d7c', 'chemistry_text_45_6a80c6fbdf', 'physics_exercises_559_a08d635574', 'chemistry_exercises_71_94aa0fbcc7_p0', 'chemistry_text_42_2739562723', 'chemistry_marginalia_42_de11d96aa8', 'physics_table_554_9f758e6243', 'physics_text_570_ace43f04dd', 'physics_figure_570_3b82b0d455', 'chemistry_exercises_68_895f307626']","['physics_exercises_575_3ce8772d7c', 'chemistry_text_45_6a80c6fbdf', 'physics_exercises_559_a08d635574', 'chemistry_exercises_71_94aa0fbcc7_p0', 'chemistry_text_42_2739562723']",,physics,12,12,Atoms,A difference of 2.3 eV separates two energy levels in an atom. What is the frequency of radiation emitted when the atom make a transition from the upper level to the lower level?,conceptual,basic,['Atoms'],physics_exercises_575_3ce8772d7c,['physics_exercises_575_3ce8772d7c'],"We know that condensed matter (solids and liquids) and dense gases at
all temperatures emit electromagnetic radiation in which a continuous
distribution of several wavelengths is present, though with different
intensities. This radiation is considered to be due to oscillations of atoms",ncert_exercise,True,True,True,True,1.0
q_0497,"['maths_text_499_20e21ea78c', 'maths_summary_572_36b12deedc', 'maths_text_499_33932b4dc4', 'maths_text_500_ee4740ede5', 'maths_summary_573_405829bc89', 'maths_text_499_ddb7bc4c37', 'maths_summary_561_e40d369dc1', 'maths_text_566_3d71805b71', 'maths_text_542_decd82caa7', 'maths_summary_573_31a464b36f']","['maths_text_499_20e21ea78c', 'maths_summary_572_36b12deedc', 'maths_text_499_33932b4dc4', 'maths_text_500_ee4740ede5', 'maths_summary_573_405829bc89']",,maths,12,7,Integrals,What is Integral Calculus? Explain in the context of Integrals.,definition,basic,"['Integral Calculus', 'Integrals']",maths_text_499_33932b4dc4,['maths_text_499_33932b4dc4'],"These two problems lead to the two forms of the integrals, e.g., indefinite and definite integrals, which together constitute the *Integral Calculus*.",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0186,"['maths_exercises_137_3816ccd654', 'maths_text_136_420846897b', 'maths_text_140_f446a1c2bc', 'maths_text_136_309df5c159', 'maths_text_140_db81b4293b', 'maths_exercises_137_de35d9008b', 'maths_exercises_106_c728321553', 'maths_exercises_120_d3dd7555d1', 'maths_text_3_5a1531ec79', 'maths_text_529_ccf76bfd5c']","['maths_exercises_137_3816ccd654', 'maths_text_136_420846897b', 'maths_text_140_f446a1c2bc', 'maths_text_136_309df5c159', 'maths_text_140_db81b4293b']",,maths,11,8,Sequences and Series,$a_n = \frac{2n-3}{6}$,conceptual,intermediate,['Sequences and Series'],maths_exercises_137_e47e628173,"['maths_exercises_137_e47e628173', 'maths_exercises_137_3816ccd654', 'maths_exercises_137_de35d9008b']","## 8.2 Sequences
Let us consider the following examples:

Assume that there is a generation gap of 30 years, we are asked to find the number of ancestors, i.e., parents, grandparents, great grandparents, etc. that a person might have over 300 years.",ncert_exercise,False,True,False,True,1.0
q_0205,"['maths_text_260_f8020e1d46', 'maths_text_261_d210741322', 'maths_text_260_9203c3452c', 'maths_text_273_098612f9f8', 'maths_table_274_471e070ac1', 'maths_text_137_9ceb694ef6', 'maths_exercises_137_de35d9008b', 'maths_text_367_9c8574ee05', 'maths_text_526_dac1322c16', 'maths_text_398_41029e0b61']","['maths_text_260_f8020e1d46', 'maths_text_261_d210741322', 'maths_text_260_9203c3452c', 'maths_text_273_098612f9f8', 'maths_table_274_471e070ac1']",,maths,11,13,Statistics,"4, 7, 8, 9, 10, 12, 13, 17",conceptual,intermediate,['Statistics'],maths_exercises_269_b1428612f5,"['maths_exercises_269_b1428612f5', 'maths_exercises_269_869a00cd81', 'maths_exercises_269_44f246c090']","d or how much they are

Consider now the runs scored by two batsmen in their last ten matches as follows:",ncert_exercise,False,False,False,False,0.0
q_0299,"['biology_exercises_150_5600477464', 'biology_text_144_d2b9f04c9f', 'biology_text_144_71a426b7e5', 'biology_text_146_74fbcadf37', 'biology_text_144_5a245e5d9f', 'biology_text_144_1425db8c99', 'biology_text_146_adc6c02998', 'biology_text_146_d419e2f62d', 'biology_text_146_2662b3292b', 'biology_text_149_04a2bdcca6']","['biology_exercises_150_5600477464', 'biology_text_144_d2b9f04c9f', 'biology_text_144_71a426b7e5', 'biology_text_146_74fbcadf37', 'biology_text_144_5a245e5d9f']",,biology,11,11,Photosynthesis in Higher Plants,"By looking at a plant externally, can you tell whether a plant is C₃ or C₄? Why and how?",conceptual,intermediate,['Photosynthesis in Higher Plants'],biology_exercises_150_5600477464,"['biology_exercises_150_5600477464', 'biology_exercises_151_56a5b94d90']","Another experiment you may have carried out
where a part of a leaf is enclosed in a test tube
containing some KOH soaked cotton (which
absorbs CO₂), while the other half is exposed to air.
The setup is then placed in light for some time. On
testing for the presence of starch later in the two
parts o",ncert_exercise,True,True,True,True,1.0
q_0220,"['maths_exercises_339_b8cacadb06', 'maths_exercises_343_335383e41d', 'maths_text_331_a2363092cf', 'maths_text_339_ce8f57ba90', 'maths_exercises_457_7df26d1061', 'maths_text_340_a9b7d9f702', 'maths_text_436_836f455c46', 'maths_text_339_4586d8d1b1', 'maths_text_332_56f4619d1d', 'maths_text_434_80208e4cd5']","['maths_exercises_339_b8cacadb06', 'maths_exercises_343_335383e41d', 'maths_text_331_a2363092cf', 'maths_text_339_ce8f57ba90', 'maths_exercises_457_7df26d1061']",,maths,12,2,Inverse Trigonometric Functions,"If sin⁻¹ x = y, then

(A) 0 ≤ y ≤ π
(B) -π/2 ≤ y ≤ π/2
(C) 0 < y < π
(D) -π/2 < y < π/2",conceptual,intermediate,['Inverse Trigonometric Functions'],maths_exercises_338_d73d016780,"['maths_exercises_338_d73d016780', 'maths_exercises_339_e9e08cb794', 'maths_exercises_339_c34fd7c415']","The inverse trigonometric functions play an important
role in calculus for they serve to define many integrals.
The concepts of inverse trigonometric functions is also used in science and engineering.

Aryabhata
(476-550 A. D.)",ncert_exercise,False,False,False,False,0.0
