id,flat_top_10_ids,flat_top_5_ids,generated_ans,subject,grade,chapter,chapter_title,question,type,difficulty,key_concepts,reference_chunk_id,recall_any_of,reference_answer,source,hit_5,hit_any_5,hit_10,hit_any_10,mrr_any
q_0563,"['biology_text_402_6b0bfd2fc5', 'biology_figure_403_fdfb1ff2ff', 'biology_text_406_12ffc88b8d', 'biology_exercises_412_cb29f81234', 'biology_exercises_412_4d3899180f', 'biology_exercises_412_db9c517a84', 'biology_figure_407_064619dd3e', 'biology_text_402_42ebe6200c', 'biology_text_400_abf1b6c1bf', 'biology_text_403_2788185586']","['biology_text_402_6b0bfd2fc5', 'biology_figure_403_fdfb1ff2ff', 'biology_text_406_12ffc88b8d', 'biology_exercises_412_cb29f81234', 'biology_exercises_412_4d3899180f']",,biology,12,8,Microbes in Human Welfare,What is fermentors? Explain in the context of Microbes in Human Welfare.,definition,basic,"['fermentors', 'Microbes in Human Welfare']",biology_text_402_6b0bfd2fc5,['biology_text_402_6b0bfd2fc5'],"## 8.2 Microbes in Industrial Products

Even in industry, microbes are used to synthesise a number of products valuable to human beings. Beverages and antibiotics are some examples. Production on an industrial scale, requires growing microbes in very large vessels called **fermentors** (Figure 8.4).",generated_from_key_terms,True,True,True,True,1.0
q_0306,"['biology_exercises_164_24e42547b4', 'biology_text_157_46b5827a0c', 'biology_text_157_c454a5d22a', 'biology_text_157_1342445d16', 'biology_text_158_13a8177e20', 'biology_text_159_6e85be5020', 'biology_text_156_9898f8a718', 'biology_text_155_32df79d310', 'biology_figure_157_6c89c8b2fc', 'biology_text_158_6036bac33b']","['biology_exercises_164_24e42547b4', 'biology_text_157_46b5827a0c', 'biology_text_157_c454a5d22a', 'biology_text_157_1342445d16', 'biology_text_158_13a8177e20']",,biology,11,12,Respiration in Plants,What are the main steps in aerobic respiration? Where does it take place?,definition,intermediate,['Respiration in Plants'],biology_exercises_164_24e42547b4,['biology_exercises_164_24e42547b4'],"All living organisms need energy for carrying out daily life activities,
be it absorption, transport, movement, reproduction or even breathing.
Where does all this energy come from? We know we eat food for energy -
but how is this energy taken from food? How is this energy utilised? Do
all foods giv",ncert_exercise,True,True,True,True,1.0
q_0217,"['maths_exercises_338_d73d016780', 'maths_text_333_f4aa613c63', 'maths_exercises_248_08c892f01b', 'maths_text_50_090e95b730', 'maths_exercises_56_968a0e4f16', 'maths_text_507_7a57762ef5', 'maths_text_334_fbcb1e89c2', 'maths_exercises_341_ccaec5a0ab', 'maths_figure_334_61d9b496c3', 'maths_exercises_339_b8cacadb06']","['maths_exercises_338_d73d016780', 'maths_text_333_f4aa613c63', 'maths_exercises_248_08c892f01b', 'maths_text_50_090e95b730', 'maths_exercises_56_968a0e4f16']",,maths,12,2,Inverse Trigonometric Functions,"cosec⁻¹ (-√2)""
Find the values of the following:",conceptual,intermediate,['Inverse Trigonometric Functions'],maths_exercises_338_d73d016780,"['maths_exercises_338_d73d016780', 'maths_exercises_339_e9e08cb794', 'maths_exercises_339_c34fd7c415']","The inverse trigonometric functions play an important
role in calculus for they serve to define many integrals.
The concepts of inverse trigonometric functions is also used in science and engineering.

Aryabhata
(476-550 A. D.)",ncert_exercise,True,True,True,True,1.0
q_0548,"['biology_text_256_4c1062437a', 'biology_text_257_a76f5789ea', 'biology_summary_275_ab86085ad1', 'biology_text_256_479b12b294', 'biology_figure_257_6381c3bccc', 'biology_text_256_c8da96579c', 'biology_text_272_8c42be1b86', 'biology_marginalia_260_0969a564f3', 'biology_figure_256_b2cd46b3a9', 'biology_text_264_68bef94b50']","['biology_text_256_4c1062437a', 'biology_text_257_a76f5789ea', 'biology_summary_275_ab86085ad1', 'biology_text_256_479b12b294', 'biology_figure_257_6381c3bccc']",,biology,12,1,Sexual Reproduction in Flowering Plants,What is anther? Explain in the context of Sexual Reproduction in Flowering Plants.,definition,basic,"['anther', 'Sexual Reproduction in Flowering Plants']",biology_text_256_a632324368,['biology_text_256_a632324368'],"SEXUAL REPRODUCTION IN FLOWERING PLANTS

## 1.2.1 Stamen, Microsporangium and Pollen Grain

Figure 1.2a shows the two parts of a typical **stamen** - the long and slender stalk called the **filament**, and the terminal generally bilobed structure called the **anther**. The proximal end of the filame",generated_from_key_terms,False,False,False,False,0.0
q_0406,"['physics_summary_474_afdc8df7f8', 'physics_figure_476_998d020736', 'physics_figure_454_aa859e9c99', 'physics_figure_460_d467d2956e', 'physics_figure_458_12cb9ebe80', 'physics_figure_462_37a702b8f6', 'physics_figure_464_d78b401522', 'physics_text_459_f736bef479', 'physics_text_469_818f34247f', 'physics_text_456_4435ffa19f']","['physics_summary_474_afdc8df7f8', 'physics_figure_476_998d020736', 'physics_figure_454_aa859e9c99', 'physics_figure_460_d467d2956e', 'physics_figure_458_12cb9ebe80']",,physics,12,7,Alternating Current,What is alternating current? Explain in the context of Alternating Current.,definition,basic,"['alternating current', 'Alternating Current']",physics_text_453_905ec0c5b7,['physics_text_453_905ec0c5b7'],"ALTERNATING
CURRENT

## 7.1 INTRODUCTION

We have so far considered direct current (dc) sources and circuits with dc sources. These currents do not change direction with time. But voltages and currents that vary with time are very common. The electric mains supply in our homes and offices is a volta",generated_from_key_terms,False,False,False,False,0.0
q_0524,"['biology_text_92_cecbe74858', 'biology_text_93_28c5c6423d', 'biology_text_87_77d80f85b9', 'biology_text_86_cade4a1eae', 'biology_text_87_d6bc73e323', 'biology_text_86_756ed38bf8', 'biology_text_86_5c091687be', 'biology_text_88_b11a0abf42', 'biology_summary_101_4be487a7df', 'biology_text_96_f3789fe5bc']","['biology_text_92_cecbe74858', 'biology_text_93_28c5c6423d', 'biology_text_87_77d80f85b9', 'biology_text_86_cade4a1eae', 'biology_text_87_d6bc73e323']",,biology,11,8,Cell: The Unit of Life,What is organelles? Explain in the context of Cell: The Unit of Life.,definition,basic,"['organelles', 'Cell: The Unit of Life']",biology_text_87_d6bc73e323,['biology_text_87_d6bc73e323'],"Besides the nucleus, the eukaryotic cells have other membrane bound distinct structures called **organelles** like the endoplasmic reticulum (ER), the golgi complex, lysosomes, mitochondria, microbodies and vacuoles.
The prokaryotic cells lack such membrane bound organelles.",generated_from_key_terms,True,True,True,True,0.2
q_0322,"['biology_exercises_214_379be8a2ea', 'biology_text_372_93cf60517c', 'biology_text_210_107d5f2a92', 'biology_text_209_871106eba2', 'biology_text_374_9ed908e75d', 'biology_text_361_323d7a02f3', 'biology_text_375_ff3d6b1005', 'biology_summary_214_a933c286ff', 'biology_exercises_237_3f68872a44', 'biology_exercises_21_acd36617d2']","['biology_exercises_214_379be8a2ea', 'biology_text_372_93cf60517c', 'biology_text_210_107d5f2a92', 'biology_text_209_871106eba2', 'biology_text_374_9ed908e75d']",,biology,11,16,Excretory Products and Their Elimination,Give a brief account of the counter current mechanism.,factual,intermediate,['Excretory Products and Their Elimination'],biology_exercises_214_379be8a2ea,"['biology_exercises_214_379be8a2ea', 'biology_exercises_215_d19cf97117']","The process of excreting ammonia is **Ammonotelism**. Many bony fishes, aquatic amphibians and aquatic insects are **ammonotelic** in nature. Ammonia, as it is readily soluble, is generally excreted by diffusion across body surfaces or through gill surfaces (in fish) as ammonium ions. Kidneys do not",ncert_exercise,True,True,True,True,1.0
q_0079,"['physics_exercises_611_05f6009423', 'physics_figure_596_512e14721d', 'physics_text_595_dd5151e147', 'physics_figure_599_f3017dbbe3', 'physics_text_595_df67b24ae8', 'physics_text_595_cb4e8e7e63', 'physics_text_597_72858adb7a', 'physics_text_599_2e62fa4d0a', 'physics_text_597_a8da9f8baf', 'physics_figure_602_06ae08b471']","['physics_exercises_611_05f6009423', 'physics_figure_596_512e14721d', 'physics_text_595_dd5151e147', 'physics_figure_599_f3017dbbe3', 'physics_text_595_df67b24ae8']",,physics,12,14,"Semiconductor Electronics: Materials, Devices and Simple Circuits","Carbon, silicon and germanium have four valence electrons each. These are characterised by valence and conduction bands separated
by energy band gap respectively equal to $(E_g)_C$, $(E_g)_{Si}$ and $(E_g)_{Ge}$. Which of the following statements is true?

(a) $(E_g)_{Si} < (E_g)_{Ge} < (E_g)_C$
(b) $(E_g)_C < (E_g)_{Ge} > (E_g)_{Si}$
(c) $(E_g)_C > (E_g)_{Si} > (E_g)_{Ge}$
(d) $(E_g)_C = (E_g)_{Si} = (E_g)_{Ge}$",conceptual,basic,"['Semiconductor Electronics: Materials, Devices and Simple Circuits']",physics_exercises_611_05f6009423,"['physics_exercises_611_05f6009423', 'physics_exercises_612_4451e743de', 'physics_exercises_613_f154f3db00']","In the following sections, we will introduce the basic concepts of
semiconductor physics and discuss some semiconductor devices like
junction diodes (a 2-electrode device) and bipolar junction transistor (a
3-electrode device). A few circuits illustrating their applications will also
be described.",ncert_exercise,True,True,True,True,1.0
q_0057,"['physics_exercises_489_935a827d16', 'physics_text_479_c976965e85', 'physics_exercises_355_7175d65ad5', 'physics_figure_479_ebad2f2582', 'physics_text_345_8edec03b5e', 'physics_exercises_356_1fd7c4a593', 'physics_figure_480_9567c44818', 'physics_text_351_4aae76e98b', 'physics_text_347_8f54559d7f', 'physics_text_350_78e705ffd2']","['physics_exercises_489_935a827d16', 'physics_text_479_c976965e85', 'physics_exercises_355_7175d65ad5', 'physics_figure_479_ebad2f2582', 'physics_text_345_8edec03b5e']",,physics,12,8,Electromagnetic Waves,"Figure 8.5 shows a capacitor made of two circular plates each of
radius 12 cm, and separated by 5.0 cm. The capacitor is being
charged by an external source (not shown in the figure). The
charging current is constant and equal to 0.15A.
(a) Calculate the capacitance and the rate of change of potential
difference between the plates.
(b) Obtain the displacement current across the plates.
(c) Is Kirchhoff's first rule (junction rule) valid at each plate of the
capacitor? Explain.
<::visual content:",numerical,intermediate,['Electromagnetic Waves'],physics_exercises_489_935a827d16,"['physics_exercises_489_935a827d16', 'physics_exercises_490_40614a8dc9']","Maxwell formulated a set of equations involving electric and magnetic fields, and their sources, the charge and current densities. These equations are known as Maxwell's equations. Together with the Lorentz force formula (Chapter 4), they mathematically express all the basic laws of electromagnetism",ncert_exercise,True,True,True,True,1.0
q_0441,"['chemistry_text_308_0704374573', 'chemistry_text_309_f513c1f76e', 'chemistry_text_308_22df48c45f', 'chemistry_text_309_ae6fa791d0', 'chemistry_text_9_2d424be7e8', 'chemistry_text_18_c2baf8ccfa', 'chemistry_text_307_cc76e305ff', 'chemistry_text_8_3cac54cfd2', 'chemistry_text_308_ed6684fe08', 'chemistry_text_327_045bb330d1']","['chemistry_text_308_0704374573', 'chemistry_text_309_f513c1f76e', 'chemistry_text_308_22df48c45f', 'chemistry_text_309_ae6fa791d0', 'chemistry_text_9_2d424be7e8']",,chemistry,12,1,Solutions,What is Volume percentage (V/V)? Explain in the context of Solutions.,definition,basic,"['Volume percentage (V/V)', 'Solutions']",chemistry_text_308_0704374573,['chemistry_text_308_0704374573'],"(ii) *Volume percentage (V/V)*: The volume percentage is defined as:

Volume % of a component = (Volume of the component / Total volume of solution) × 100 (1.2)",generated_from_key_terms,True,True,True,True,1.0
q_0025,"['physics_exercises_140_0bff979a2f', 'physics_marginalia_140_279641c242', 'physics_text_126_a43cd9ff5f', 'physics_exercises_141_111fd00e08', 'physics_text_132_fb0013b3de', 'physics_text_58_15f43d4f28', 'physics_exercises_141_df7850d019', 'physics_figure_133_26b9549e0f', 'physics_text_131_48ae6b525d', 'physics_text_129_a75080efd4']","['physics_exercises_140_0bff979a2f', 'physics_marginalia_140_279641c242', 'physics_text_126_a43cd9ff5f', 'physics_exercises_141_111fd00e08', 'physics_text_132_fb0013b3de']",,physics,11,7,Gravitation,"Answer the following :
(a) You can shield a charge from electrical forces by putting it inside a hollow conductor.
Can you shield a body from the gravitational influence of nearby matter by putting
it inside a hollow sphere or by some other means ?
(b) An astronaut inside a small space ship orbiting around the earth cannot detect
gravity. If the space station orbiting around the earth has a large size, can he hope
to detect gravity?
(c) If you compare the gravitational force on the earth due to ",conceptual,intermediate,['Gravitation'],physics_exercises_140_0bff979a2f,"['physics_exercises_140_0bff979a2f', 'physics_exercises_141_111fd00e08', 'physics_exercises_141_df7850d019']","A seemingly unrelated phenomenon, observation of stars,
planets and their motion has been the subject of attention
in many countries since the earliest of times. Observations
since early times recognised stars which appeared in the
sky with positions unchanged year after year. The more
interesting o",ncert_exercise,True,True,True,True,1.0
q_0387,"['physics_text_50_590338af8d', 'physics_text_55_7a88dc2abc', 'physics_text_54_3be6d172f1', 'physics_text_58_0deb6ad634', 'physics_text_538_a1b3ad4621', 'physics_text_53_3b68a3e459', 'physics_text_56_3a14467649', 'physics_text_49_c426c98b54', 'physics_text_54_7e493c4995', 'physics_text_54_7505dccd2f']","['physics_text_50_590338af8d', 'physics_text_55_7a88dc2abc', 'physics_text_54_3be6d172f1', 'physics_text_58_0deb6ad634', 'physics_text_538_a1b3ad4621']",,physics,11,4,Laws of Motion,What is resistance to change? Explain in the context of Laws of Motion.,definition,basic,"['resistance to change', 'Laws of Motion']",physics_text_50_590338af8d,['physics_text_50_590338af8d'],"To summarise, if the net external force is zero,
a body at rest continues to remain at rest and a
body in motion continues to move with a uniform
velocity. This property of the body is called
inertia. Inertia means '**resistance to change**'.
A body does not change its state of rest or
uniform motio",generated_from_key_terms,True,True,True,True,1.0
q_0527,"['biology_text_107_442bc29d84', 'biology_text_103_47b63259c6', 'biology_text_107_b2bcee8631', 'biology_text_108_efdb879622', 'biology_summary_117_4c248bbcce', 'biology_text_108_072167c9fc', 'biology_table_108_a0bfbc937a', 'biology_text_107_be277c24af', 'biology_text_361_6732d1b996', 'chemistry_text_578_f016a8d018']","['biology_text_107_442bc29d84', 'biology_text_103_47b63259c6', 'biology_text_107_b2bcee8631', 'biology_text_108_efdb879622', 'biology_summary_117_4c248bbcce']",,biology,11,9,Biomolecules,What is biomacromolecules? Explain in the context of Biomolecules.,definition,basic,"['biomacromolecules', 'Biomolecules']",biology_text_107_b2bcee8631,['biology_text_107_b2bcee8631'],"The acid insoluble fraction, has only four types of organic compounds i.e., proteins, nucleic acids, polysaccharides and lipids. These classes of compounds with the exception of lipids, have molecular weights in the range of ten thousand daltons and above. For this very reason, biomolecules, i.e., c",generated_from_key_terms,True,True,True,True,0.3333333333333333
q_0253,"['maths_exercises_655_34febb6200', 'maths_text_651_1656683ce1', 'maths_text_655_534363d980', 'maths_text_654_277ffb47bc', 'maths_figure_652_07438775d8', 'maths_text_651_7be5a94a92', 'maths_text_652_b68dcf10ff', 'maths_summary_665_3db5fc1ad4', 'maths_text_654_15d03d7ded', 'maths_text_652_9e804a5b77']","['maths_exercises_655_34febb6200', 'maths_text_651_1656683ce1', 'maths_text_655_534363d980', 'maths_text_654_277ffb47bc', 'maths_figure_652_07438775d8']",,maths,12,11,Three Dimensional Geometry,"If a line makes angles 90°, 135°, 45° with the x, y and z-axes respectively, find its direction cosines.",conceptual,intermediate,['Three Dimensional Geometry'],maths_exercises_655_34febb6200,"['maths_exercises_655_34febb6200', 'maths_exercises_663_82bc3a55e3', 'maths_exercises_663_c4b0c97364']","In this chapter, we shall study the direction cosines
and direction ratios of a line joining two points and also
discuss about the equations of lines and planes in space
under different conditions, angle between two lines, two
planes, a line and a plane, shortest distance between two
skew lines and ",ncert_exercise,True,True,True,True,1.0
q_0261,"['maths_text_293_2ca71dabd0', 'maths_exercises_688_f11aa8916e', 'maths_exercises_706_7d58cae639', 'maths_text_687_03e657ed65', 'maths_exercises_305_6c2f9bdb91', 'maths_text_700_9ed200622c', 'maths_exercises_695_7fed752f4d', 'maths_text_680_bd1a80d794', 'maths_figure_686_ee8e8a9285', 'maths_text_681_c986b829ed']","['maths_text_293_2ca71dabd0', 'maths_exercises_688_f11aa8916e', 'maths_exercises_706_7d58cae639', 'maths_text_687_03e657ed65', 'maths_exercises_305_6c2f9bdb91']",,maths,12,13,Probability,"Two coins are tossed once, where
(i) E: tail appears on one coin, F: one coin shows head
(ii) E: no tail appears, F: no head appears",conceptual,intermediate,['Probability'],maths_exercises_688_f11aa8916e,"['maths_exercises_688_f11aa8916e', 'maths_exercises_688_350b6aebcb', 'maths_exercises_689_f26e617efb']","distribution. In the last
robability distribution
ake up the experiments

## 13.2 Conditional Probability

Uptill now in probability, we have discussed the methods of finding the probability of events. If we have two events from the same sample space, does the information about the occurrence of one",ncert_exercise,True,True,True,True,0.5
